subj,sex,medit,block,trial,word,pic,congru,acc,rt
10,male,meditate,1,8,cake,cake,cong,1,547
10,male,meditate,1,9,scissors,moon,incong,1,455
10,male,meditate,1,10,dog,pizza,incong,1,488
10,male,meditate,1,11,fork,boat,incong,1,492
10,male,meditate,1,12,fork,fork,cong,1,534
10,male,meditate,1,13,cat,cat,cong,1,506
10,male,meditate,1,14,apple,car,incong,1,543
10,male,meditate,1,15,horse,horse,cong,1,515
10,male,meditate,1,16,apple,apple,cong,1,517
10,male,meditate,1,17,tree,anchor,incong,1,463
10,male,meditate,1,18,hammer,shoe,incong,0,462
10,male,meditate,1,19,drill,drill,cong,1,531
10,male,meditate,1,20,cake,lemon,incong,1,490
10,male,meditate,1,21,ball,horse,incong,1,491
10,male,meditate,1,22,bus,church,incong,1,472
10,male,meditate,1,23,carrot,tree,incong,1,530
10,male,meditate,1,24,orange,orange,cong,1,504
10,male,meditate,1,25,anchor,anchor,cong,1,521
10,male,meditate,1,26,plate,cup,incong,1,616
10,male,meditate,1,27,lemon,lemon,cong,1,492
10,male,meditate,1,28,boat,boat,cong,1,614
10,male,meditate,1,29,car,car,cong,1,577
10,male,meditate,1,30,scissors,scissors,cong,1,532
10,male,meditate,2,31,moon,moon,cong,1,433
10,male,meditate,2,32,spoon,spoon,cong,1,509
10,male,meditate,2,33,orange,cherry,incong,1,544
10,male,meditate,2,34,ball,ball,cong,1,455
10,male,meditate,2,35,pizza,pizza,cong,1,494
10,male,meditate,2,36,burger,ball,incong,1,621
10,male,meditate,2,37,star,scissors,incong,1,550
10,male,meditate,2,38,lemon,hat,incong,1,573
10,male,meditate,2,39,car,orange,incong,1,567
10,male,meditate,2,40,plate,plate,cong,1,569
10,male,meditate,2,41,cherry,cherry,cong,1,541
10,male,meditate,2,42,burger,burger,cong,1,523
10,male,meditate,2,43,hat,hat,cong,1,598
10,male,meditate,2,44,tree,tree,cong,1,455
10,male,meditate,2,45,moon,stapler,incong,1,497
10,male,meditate,2,46,bus,bus,cong,1,442
10,male,meditate,2,47,star,star,cong,1,536
10,male,meditate,2,48,hammer,hammer,cong,1,539
10,male,meditate,2,49,horse,star,incong,1,450
10,male,meditate,2,50,boat,bus,incong,1,464
10,male,meditate,2,51,stapler,dog,incong,1,485
10,male,meditate,2,52,church,church,cong,1,586
10,male,meditate,2,53,cup,spoon,incong,1,556
10,male,meditate,2,54,stapler,stapler,cong,1,583
10,male,meditate,2,55,pizza,cat,incong,1,458
10,male,meditate,2,56,shoe,fork,incong,1,500
10,male,meditate,2,57,drill,drill,cong,1,443
10,male,meditate,2,58,cherry,cake,incong,1,447
10,male,meditate,2,59,carrot,carrot,cong,1,498
10,male,meditate,2,60,cat,burger,incong,1,459
11,male,meditate,1,1,cake,cake,cong,1,457
11,male,meditate,1,2,orange,orange,cong,1,467
11,male,meditate,1,3,stapler,stapler,cong,1,470
11,male,meditate,1,4,horse,hat,incong,1,530
11,male,meditate,1,5,scissors,stapler,incong,1,540
11,male,meditate,1,6,dog,dog,cong,1,466
11,male,meditate,1,7,cat,cherry,incong,1,550
11,male,meditate,1,8,boat,anchor,incong,1,533
11,male,meditate,1,9,horse,horse,cong,1,486
11,male,meditate,1,10,car,cup,incong,1,562
11,male,meditate,1,11,carrot,spoon,incong,1,614
11,male,meditate,1,12,cake,bus,incong,1,633
11,male,meditate,1,13,cherry,cake,incong,1,537
11,male,meditate,1,14,stapler,carrot,incong,1,540
11,male,meditate,1,15,drill,scissors,incong,0,566
11,male,meditate,1,16,star,star,cong,1,506
11,male,meditate,1,17,moon,moon,cong,1,486
11,male,meditate,1,18,fork,plate,incong,1,556
11,male,meditate,1,19,hat,hat,cong,1,463
11,male,meditate,1,20,plate,plate,cong,1,456
11,male,meditate,1,21,hat,star,incong,1,601
11,male,meditate,1,22,spoon,spoon,cong,1,501
11,male,meditate,1,23,shoe,shoe,cong,1,474
11,male,meditate,1,24,lemon,lemon,cong,1,450
11,male,meditate,1,25,tree,horse,incong,1,654
11,male,meditate,1,26,anchor,anchor,cong,1,549
11,male,meditate,1,27,scissors,scissors,cong,1,511
11,male,meditate,1,28,apple,hammer,incong,1,580
11,male,meditate,1,29,apple,apple,cong,1,480
11,male,meditate,1,30,plate,orange,incong,1,648
11,male,meditate,2,31,orange,church,incong,1,527
11,male,meditate,2,32,ball,tree,incong,1,642
11,male,meditate,2,33,hammer,hammer,cong,1,503
11,male,meditate,2,34,moon,cat,incong,1,690
11,male,meditate,2,35,pizza,fork,incong,1,570
11,male,meditate,2,36,bus,dog,incong,1,578
11,male,meditate,2,37,church,church,cong,1,438
11,male,meditate,2,38,star,drill,incong,0,615
11,male,meditate,2,39,carrot,carrot,cong,1,458
11,male,meditate,2,40,spoon,moon,incong,1,685
11,male,meditate,2,41,ball,ball,cong,1,525
11,male,meditate,2,42,cup,car,incong,1,509
11,male,meditate,2,43,fork,fork,cong,1,512
11,male,meditate,2,44,church,burger,incong,0,596
11,male,meditate,2,45,cup,cup,cong,1,447
11,male,meditate,2,46,bus,bus,cong,1,484
11,male,meditate,2,47,lemon,lemon,cong,1,553
11,male,meditate,2,48,burger,boat,incong,1,639
11,male,meditate,2,49,cat,cat,cong,1,487
11,male,meditate,2,50,tree,tree,cong,0,543
11,male,meditate,2,51,drill,drill,cong,1,515
11,male,meditate,2,52,boat,boat,cong,1,455
11,male,meditate,2,53,pizza,pizza,cong,1,450
11,male,meditate,2,54,dog,shoe,incong,1,575
11,male,meditate,2,55,shoe,apple,incong,1,720
11,male,meditate,2,56,burger,burger,cong,1,563
11,male,meditate,2,57,car,car,cong,1,443
11,male,meditate,2,58,anchor,ball,incong,1,571
11,male,meditate,2,59,hammer,pizza,incong,1,659
11,male,meditate,2,60,cherry,cherry,cong,1,537
12,male,meditate,1,1,cake,cake,cong,1,423
12,male,meditate,1,2,lemon,cat,incong,1,556
12,male,meditate,1,3,stapler,stapler,cong,1,471
12,male,meditate,1,4,spoon,spoon,cong,1,473
12,male,meditate,1,5,plate,plate,cong,1,451
12,male,meditate,1,6,orange,orange,cong,0,434
12,male,meditate,1,7,fork,fork,cong,1,427
12,male,meditate,1,8,orange,carrot,incong,1,522
12,male,meditate,1,9,shoe,bus,incong,1,501
12,male,meditate,1,10,hat,hat,cong,1,431
12,male,meditate,1,11,drill,moon,incong,1,564
12,male,meditate,1,12,cup,cup,cong,1,462
12,male,meditate,1,13,car,car,cong,1,422
12,male,meditate,1,14,star,star,cong,1,476
12,male,meditate,1,15,tree,car,incong,1,486
12,male,meditate,1,16,burger,burger,cong,1,566
12,male,meditate,1,17,stapler,hat,incong,0,476
12,male,meditate,1,18,dog,pizza,incong,1,557
12,male,meditate,1,19,star,cake,incong,1,472
12,male,meditate,1,20,boat,boat,cong,1,438
12,male,meditate,1,21,bus,bus,cong,1,471
12,male,meditate,1,22,carrot,dog,incong,1,490
12,male,meditate,1,23,tree,tree,cong,1,537
12,male,meditate,1,24,scissors,orange,incong,1,469
12,male,meditate,1,25,moon,moon,cong,1,441
12,male,meditate,1,26,horse,horse,cong,1,485
12,male,meditate,1,27,cherry,ball,incong,1,539
12,male,meditate,1,28,moon,fork,incong,1,537
12,male,meditate,1,29,burger,star,incong,1,550
12,male,meditate,1,30,ball,ball,cong,1,443
12,male,meditate,2,31,dog,dog,cong,1,480
12,male,meditate,2,32,boat,cherry,incong,1,624
12,male,meditate,2,33,anchor,plate,incong,1,477
12,male,meditate,2,34,ball,boat,incong,1,567
12,male,meditate,2,35,hammer,tree,incong,1,425
12,male,meditate,2,36,anchor,anchor,cong,1,612
12,male,meditate,2,37,cup,stapler,incong,1,440
12,male,meditate,2,38,shoe,shoe,cong,1,437
12,male,meditate,2,39,hammer,hammer,cong,1,379
12,male,meditate,2,40,horse,lemon,incong,1,555
12,male,meditate,2,41,car,spoon,incong,1,509
12,male,meditate,2,42,apple,apple,cong,1,376
12,male,meditate,2,43,plate,shoe,incong,1,577
12,male,meditate,2,44,church,church,cong,1,486
12,male,meditate,2,45,church,anchor,incong,1,603
12,male,meditate,2,46,cake,hammer,incong,1,417
12,male,meditate,2,47,scissors,scissors,cong,1,544
12,male,meditate,2,48,carrot,carrot,cong,1,381
12,male,meditate,2,49,hat,cup,incong,1,591
12,male,meditate,2,50,drill,drill,cong,1,390
12,male,meditate,2,51,fork,drill,incong,1,514
12,male,meditate,2,52,cherry,cherry,cong,1,451
12,male,meditate,2,53,apple,burger,incong,1,548
12,male,meditate,2,54,pizza,pizza,cong,1,395
12,male,meditate,2,55,pizza,apple,incong,1,501
12,male,meditate,2,56,lemon,lemon,cong,1,451
12,male,meditate,2,57,cat,cat,cong,1,411
12,male,meditate,2,58,cat,scissors,incong,1,516
12,male,meditate,2,59,bus,horse,incong,1,441
12,male,meditate,2,60,spoon,church,incong,1,598
13,male,meditate,1,1,tree,tree,cong,1,522
13,male,meditate,1,2,plate,plate,cong,1,482
13,male,meditate,1,3,scissors,spoon,incong,1,335
13,male,meditate,1,4,apple,scissors,incong,1,386
13,male,meditate,1,5,bus,bus,cong,1,292
13,male,meditate,1,6,boat,boat,cong,1,503
13,male,meditate,1,7,hat,drill,incong,0,435
13,male,meditate,1,8,carrot,carrot,cong,1,441
13,male,meditate,1,9,carrot,carrot,cong,1,312
13,male,meditate,1,10,horse,cake,incong,1,419
13,male,meditate,1,11,bus,bus,cong,0,493
13,male,meditate,1,12,ball,anchor,incong,1,297
13,male,meditate,1,13,shoe,shoe,cong,1,493
13,male,meditate,1,14,anchor,cherry,incong,1,384
13,male,meditate,1,15,cherry,cherry,cong,1,553
13,male,meditate,1,16,spoon,boat,incong,0,289
13,male,meditate,1,17,cake,tree,incong,0,385
13,male,meditate,1,18,car,car,cong,1,463
13,male,meditate,1,19,church,church,cong,1,458
13,male,meditate,1,20,boat,shoe,incong,1,322
13,male,meditate,1,21,cup,plate,incong,1,411
13,male,meditate,1,22,stapler,stapler,cong,1,477
13,male,meditate,1,23,ball,ball,cong,1,475
13,male,meditate,1,24,fork,car,incong,1,462
13,male,meditate,1,25,burger,burger,cong,1,470
13,male,meditate,1,26,car,orange,incong,0,336
13,male,meditate,1,27,hat,hat,cong,1,481
13,male,meditate,1,28,shoe,cat,incong,1,287
13,male,meditate,1,29,anchor,anchor,cong,1,495
13,male,meditate,1,30,fork,fork,cong,1,500
13,male,meditate,2,31,plate,fork,incong,1,473
13,male,meditate,2,32,orange,lemon,incong,1,474
13,male,meditate,2,33,cake,cake,cong,1,459
13,male,meditate,2,34,pizza,pizza,cong,1,380
13,male,meditate,2,35,stapler,moon,incong,1,348
13,male,meditate,2,36,dog,dog,cong,1,567
13,male,meditate,2,37,burger,apple,incong,1,282
13,male,meditate,2,38,drill,star,incong,1,325
13,male,meditate,2,39,cherry,ball,incong,1,455
13,male,meditate,2,40,tree,dog,incong,1,414
13,male,meditate,2,41,cat,cat,cong,1,582
13,male,meditate,2,42,lemon,lemon,cong,1,453
13,male,meditate,2,43,apple,apple,cong,0,402
13,male,meditate,2,44,church,hat,incong,1,336
13,male,meditate,2,45,cat,church,incong,1,239
13,male,meditate,2,46,pizza,pizza,cong,1,559
13,male,meditate,2,47,drill,drill,cong,1,494
13,male,meditate,2,48,dog,stapler,incong,1,325
13,male,meditate,2,49,moon,moon,cong,1,512
13,male,meditate,2,50,lemon,cup,incong,1,295
13,male,meditate,2,51,star,burger,incong,1,588
13,male,meditate,2,52,spoon,spoon,cong,1,421
13,male,meditate,2,53,hammer,hammer,cong,1,276
13,male,meditate,2,54,orange,orange,cong,1,508
13,male,meditate,2,55,moon,horse,incong,1,236
13,male,meditate,2,56,star,star,cong,1,442
13,male,meditate,2,57,hammer,hammer,cong,1,414
13,male,meditate,2,58,scissors,scissors,cong,1,401
13,male,meditate,2,59,horse,horse,cong,1,576
13,male,meditate,2,60,cup,cup,cong,0,450
14,male,meditate,1,1,horse,horse,cong,1,519
14,male,meditate,1,2,cherry,cherry,cong,1,463
14,male,meditate,1,3,hat,tree,incong,1,572
14,male,meditate,1,4,spoon,moon,incong,1,586
14,male,meditate,1,5,boat,ball,incong,1,605
14,male,meditate,1,6,tree,tree,cong,1,473
14,male,meditate,1,7,cherry,shoe,incong,1,562
14,male,meditate,1,8,moon,spoon,incong,1,547
14,male,meditate,1,9,ball,plate,incong,0,631
14,male,meditate,1,10,car,car,cong,1,484
14,male,meditate,1,11,bus,apple,incong,1,688
14,male,meditate,1,12,plate,star,incong,0,542
14,male,meditate,1,13,carrot,carrot,cong,0,472
14,male,meditate,1,14,apple,apple,cong,1,470
14,male,meditate,1,15,cup,carrot,incong,1,559
14,male,meditate,1,16,hat,hat,cong,1,466
14,male,meditate,1,17,church,church,cong,1,485
14,male,meditate,1,18,fork,fork,cong,1,453
14,male,meditate,1,19,cat,cat,cong,1,462
14,male,meditate,1,20,drill,drill,cong,1,457
14,male,meditate,1,21,shoe,hat,incong,1,590
14,male,meditate,1,22,scissors,scissors,cong,1,486
14,male,meditate,1,23,dog,dog,cong,1,455
14,male,meditate,1,24,drill,lemon,incong,1,559
14,male,meditate,1,25,carrot,church,incong,1,579
14,male,meditate,1,26,tree,horse,incong,1,603
14,male,meditate,1,27,hammer,cup,incong,1,594
14,male,meditate,1,28,spoon,spoon,cong,1,488
14,male,meditate,1,29,pizza,cake,incong,1,622
14,male,meditate,1,30,cake,cake,cong,1,500
14,male,meditate,2,31,anchor,anchor,cong,1,491
14,male,meditate,2,32,dog,stapler,incong,1,653
14,male,meditate,2,33,stapler,fork,incong,1,535
14,male,meditate,2,34,plate,plate,cong,1,443
14,male,meditate,2,35,fork,cat,incong,1,679
14,male,meditate,2,36,orange,orange,cong,1,493
14,male,meditate,2,37,horse,dog,incong,1,532
14,male,meditate,2,38,cake,anchor,incong,1,637
14,male,meditate,2,39,hammer,hammer,cong,1,446
14,male,meditate,2,40,bus,bus,cong,1,545
14,male,meditate,2,41,scissors,bus,incong,1,611
14,male,meditate,2,42,lemon,lemon,cong,0,476
14,male,meditate,2,43,stapler,stapler,cong,1,563
14,male,meditate,2,44,lemon,orange,incong,1,620
14,male,meditate,2,45,orange,pizza,incong,1,606
14,male,meditate,2,46,car,boat,incong,1,603
14,male,meditate,2,47,pizza,pizza,cong,1,500
14,male,meditate,2,48,cup,cup,cong,1,462
14,male,meditate,2,49,shoe,shoe,cong,1,531
14,male,meditate,2,50,anchor,burger,incong,1,640
14,male,meditate,2,51,boat,boat,cong,1,494
14,male,meditate,2,52,star,scissors,incong,1,558
14,male,meditate,2,53,burger,burger,cong,1,576
14,male,meditate,2,54,moon,moon,cong,1,483
14,male,meditate,2,55,star,star,cong,1,510
14,male,meditate,2,56,church,hammer,incong,1,579
14,male,meditate,2,57,burger,drill,incong,1,606
14,male,meditate,2,58,ball,ball,cong,1,535
14,male,meditate,2,59,apple,car,incong,1,627
14,male,meditate,2,60,cat,cherry,incong,1,648
15,male,meditate,1,1,carrot,carrot,cong,1,529
15,male,meditate,1,2,dog,dog,cong,1,436
15,male,meditate,1,3,cat,cat,cong,1,534
15,male,meditate,1,4,bus,bus,cong,1,436
15,male,meditate,1,5,car,car,cong,1,474
15,male,meditate,1,6,orange,orange,cong,1,587
15,male,meditate,1,7,moon,moon,cong,1,484
15,male,meditate,1,8,carrot,burger,incong,1,315
15,male,meditate,1,9,spoon,apple,incong,1,297
15,male,meditate,1,10,cup,cup,cong,1,485
15,male,meditate,1,11,boat,boat,cong,1,480
15,male,meditate,1,12,plate,hat,incong,1,358
15,male,meditate,1,13,orange,tree,incong,0,268
15,male,meditate,1,14,burger,burger,cong,0,451
15,male,meditate,1,15,shoe,shoe,cong,1,518
15,male,meditate,1,16,bus,shoe,incong,1,292
15,male,meditate,1,17,boat,cup,incong,1,369
15,male,meditate,1,18,cake,cake,cong,1,514
15,male,meditate,1,19,car,orange,incong,1,318
15,male,meditate,1,20,drill,star,incong,1,372
15,male,meditate,1,21,church,church,cong,1,451
15,male,meditate,1,22,apple,apple,cong,1,457
15,male,meditate,1,23,cherry,cherry,cong,1,522
15,male,meditate,1,24,anchor,cherry,incong,0,382
15,male,meditate,1,25,hammer,fork,incong,1,309
15,male,meditate,1,26,cup,anchor,incong,1,292
15,male,meditate,1,27,tree,tree,cong,1,554
15,male,meditate,1,28,dog,bus,incong,1,315
15,male,meditate,1,29,ball,ball,cong,1,438
15,male,meditate,1,30,pizza,spoon,incong,1,289
15,male,meditate,2,31,scissors,stapler,incong,1,292
15,male,meditate,2,32,anchor,anchor,cong,1,465
15,male,meditate,2,33,star,star,cong,1,576
15,male,meditate,2,34,fork,fork,cong,1,533
15,male,meditate,2,35,ball,lemon,incong,1,335
15,male,meditate,2,36,moon,ball,incong,1,363
15,male,meditate,2,37,cat,cake,incong,1,267
15,male,meditate,2,38,lemon,lemon,cong,1,493
15,male,meditate,2,39,spoon,spoon,cong,1,495
15,male,meditate,2,40,burger,horse,incong,1,362
15,male,meditate,2,41,horse,horse,cong,0,484
15,male,meditate,2,42,church,car,incong,1,241
15,male,meditate,2,43,drill,drill,cong,1,482
15,male,meditate,2,44,shoe,scissors,incong,1,441
15,male,meditate,2,45,fork,plate,incong,1,400
15,male,meditate,2,46,lemon,pizza,incong,0,276
15,male,meditate,2,47,hat,hat,cong,1,411
15,male,meditate,2,48,plate,plate,cong,1,512
15,male,meditate,2,49,cake,cat,incong,0,365
15,male,meditate,2,50,hammer,hammer,cong,1,432
15,male,meditate,2,51,apple,boat,incong,1,387
15,male,meditate,2,52,horse,moon,incong,1,419
15,male,meditate,2,53,hat,drill,incong,1,290
15,male,meditate,2,54,stapler,church,incong,1,291
15,male,meditate,2,55,stapler,stapler,cong,1,553
15,male,meditate,2,56,cherry,carrot,incong,1,426
15,male,meditate,2,57,tree,hammer,incong,1,366
15,male,meditate,2,58,scissors,scissors,cong,1,530
15,male,meditate,2,59,pizza,pizza,cong,1,649
15,male,meditate,2,60,star,dog,incong,1,447
16,male,meditate,1,1,bus,hat,incong,1,506
16,male,meditate,1,2,cat,scissors,incong,1,540
16,male,meditate,1,3,cake,bus,incong,1,510
16,male,meditate,1,4,cat,cat,cong,1,478
16,male,meditate,1,5,lemon,lemon,cong,1,499
16,male,meditate,1,6,ball,lemon,incong,1,541
16,male,meditate,1,7,hat,star,incong,1,536
16,male,meditate,1,8,cherry,cherry,cong,1,459
16,male,meditate,1,9,bus,bus,cong,1,501
16,male,meditate,1,10,horse,horse,cong,1,462
16,male,meditate,1,11,cup,cup,cong,1,450
16,male,meditate,1,12,hammer,boat,incong,1,585
16,male,meditate,1,13,drill,plate,incong,1,536
16,male,meditate,1,14,star,burger,incong,1,540
16,male,meditate,1,15,hammer,hammer,cong,1,458
16,male,meditate,1,16,lemon,car,incong,1,601
16,male,meditate,1,17,burger,burger,cong,1,452
16,male,meditate,1,18,moon,moon,cong,1,505
16,male,meditate,1,19,scissors,ball,incong,1,535
16,male,meditate,1,20,shoe,shoe,cong,1,478
16,male,meditate,1,21,apple,drill,incong,1,586
16,male,meditate,1,22,horse,orange,incong,1,589
16,male,meditate,1,23,plate,plate,cong,1,490
16,male,meditate,1,24,orange,orange,cong,1,592
16,male,meditate,1,25,cherry,tree,incong,1,605
16,male,meditate,1,26,cup,fork,incong,1,583
16,male,meditate,1,27,car,cake,incong,1,617
16,male,meditate,1,28,burger,dog,incong,1,650
16,male,meditate,1,29,spoon,hammer,incong,1,583
16,male,meditate,1,30,pizza,spoon,incong,1,544
16,male,meditate,2,31,car,car,cong,0,424
16,male,meditate,2,32,anchor,horse,incong,1,450
16,male,meditate,2,33,hat,hat,cong,1,373
16,male,meditate,2,34,church,church,cong,1,436
16,male,meditate,2,35,pizza,pizza,cong,1,387
16,male,meditate,2,36,church,cup,incong,1,498
16,male,meditate,2,37,spoon,spoon,cong,1,456
16,male,meditate,2,38,orange,pizza,incong,1,676
16,male,meditate,2,39,drill,drill,cong,1,400
16,male,meditate,2,40,star,star,cong,1,430
16,male,meditate,2,41,ball,ball,cong,1,447
16,male,meditate,2,42,fork,fork,cong,0,414
16,male,meditate,2,43,boat,boat,cong,1,436
16,male,meditate,2,44,dog,carrot,incong,1,588
16,male,meditate,2,45,stapler,church,incong,1,584
16,male,meditate,2,46,stapler,stapler,cong,1,438
16,male,meditate,2,47,cake,cake,cong,1,425
16,male,meditate,2,48,fork,moon,incong,1,480
16,male,meditate,2,49,dog,dog,cong,1,447
16,male,meditate,2,50,moon,stapler,incong,1,467
16,male,meditate,2,51,anchor,anchor,cong,1,518
16,male,meditate,2,52,shoe,shoe,cong,1,535
16,male,meditate,2,53,tree,apple,incong,1,747
16,male,meditate,2,54,apple,apple,cong,1,383
16,male,meditate,2,55,tree,tree,cong,1,466
16,male,meditate,2,56,carrot,carrot,cong,1,532
16,male,meditate,2,57,plate,anchor,incong,1,450
16,male,meditate,2,58,scissors,scissors,cong,0,358
16,male,meditate,2,59,carrot,cherry,incong,1,690
16,male,meditate,2,60,boat,cat,incong,0,540
17,male,meditate,1,1,cake,burger,incong,0,577
17,male,meditate,1,2,star,plate,incong,0,638
17,male,meditate,1,3,dog,scissors,incong,1,569
17,male,meditate,1,4,hat,hat,cong,1,549
17,male,meditate,1,5,bus,anchor,incong,1,525
17,male,meditate,1,6,fork,fork,cong,1,590
17,male,meditate,1,7,plate,plate,cong,1,500
17,male,meditate,1,8,tree,stapler,incong,1,539
17,male,meditate,1,9,moon,ball,incong,1,519
17,male,meditate,1,10,horse,car,incong,1,525
17,male,meditate,1,11,lemon,lemon,cong,1,509
17,male,meditate,1,12,orange,tree,incong,1,493
17,male,meditate,1,13,tree,tree,cong,1,604
17,male,meditate,1,14,car,lemon,incong,1,539
17,male,meditate,1,15,carrot,carrot,cong,1,484
17,male,meditate,1,16,hammer,hammer,cong,1,494
17,male,meditate,1,17,star,star,cong,1,487
17,male,meditate,1,18,drill,boat,incong,1,548
17,male,meditate,1,19,plate,spoon,incong,1,607
17,male,meditate,1,20,apple,cake,incong,1,531
17,male,meditate,1,21,orange,orange,cong,1,598
17,male,meditate,1,22,scissors,orange,incong,1,539
17,male,meditate,1,23,lemon,cup,incong,1,529
17,male,meditate,1,24,moon,moon,cong,1,493
17,male,meditate,1,25,hammer,dog,incong,1,580
17,male,meditate,1,26,cup,church,incong,1,600
17,male,meditate,1,27,spoon,spoon,cong,1,538
17,male,meditate,1,28,anchor,anchor,cong,1,526
17,male,meditate,1,29,stapler,stapler,cong,1,501
17,male,meditate,1,30,cake,cake,cong,1,642
17,male,meditate,2,31,shoe,cherry,incong,1,556
17,male,meditate,2,32,church,church,cong,1,596
17,male,meditate,2,33,pizza,pizza,cong,1,460
17,male,meditate,2,34,stapler,carrot,incong,1,466
17,male,meditate,2,35,boat,boat,cong,1,651
17,male,meditate,2,36,cat,fork,incong,1,686
17,male,meditate,2,37,apple,apple,cong,1,476
17,male,meditate,2,38,carrot,cat,incong,1,685
17,male,meditate,2,39,scissors,scissors,cong,1,605
17,male,meditate,2,40,ball,ball,cong,1,543
17,male,meditate,2,41,fork,moon,incong,1,632
17,male,meditate,2,42,dog,dog,cong,1,630
17,male,meditate,2,43,horse,horse,cong,0,508
17,male,meditate,2,44,pizza,star,incong,1,616
17,male,meditate,2,45,cat,cat,cong,1,583
